id,page_name,ad_creative_body,ad_snapshot_url,ad_delivery_start_time,ad_delivery_stop_time,ad_reached_countries,ad_creative_link_url,impressions,spend,currency,languages,publisher_platforms,delivery_by_region,demographic_distribution,ad_delivery_start_time_dt,ad_delivery_stop_time_dt,duration_hours,media_mix,language,is_usa,proxy_score
1841454586584120,Befreed ai,,,2025-08-05,2025-08-06,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,en,"facebook,instagram,audience_network,messenger","{""region"":""Alabama"",""percentage"":0.012687},{""region"":""Rhode Island"",""percentage"":0.00173},{""region"":""New Jersey"",""percentage"":0.023068},{""region"":""New Mexico"",""percentage"":0.002307},{""region"":""New York"",""percentage"":0.066321},{""region"":""North Carolina"",""percentage"":0.031142},{""region"":""North Dakota"",""percentage"":0.004037},{""region"":""Ohio"",""percentage"":0.032295},{""region"":""Oklahoma"",""percentage"":0.010957},{""region"":""Oregon"",""percentage"":0.005767},{""region"":""Pennsylvania"",""percentage"":0.037486},{""region"":""South Carolina"",""percentage"":0.008074},{""region"":""Nevada"",""percentage"":0.009227},{""region"":""South Dakota"",""percentage"":0.002307},{""region"":""Tennessee"",""percentage"":0.010381},{""region"":""Texas"",""percentage"":0.094002},{""region"":""Utah"",""percentage"":0.00692},{""region"":""Vermont"",""percentage"":0.00173},{""region"":""Virginia"",""percentage"":0.032295},{""region"":""Washington"",""percentage"":0.028835},{""region"":""Washington, District of Columbia"",""percentage"":0.004614},{""region"":""West Virginia"",""percentage"":0.004037},{""region"":""Wisconsin"",""percentage"":0.014994},{""region"":""New Hampshire"",""percentage"":0.002307},{""region"":""Nebraska"",""percentage"":0.004037},{""region"":""Alaska"",""percentage"":0.002307},{""region"":""Illinois"",""percentage"":0.036332},{""region"":""Arizona"",""percentage"":0.012687},{""region"":""Arkansas"",""percentage"":0.008651},{""region"":""California"",""percentage"":0.164937},{""region"":""Colorado"",""percentage"":0.010957},{""region"":""Connecticut"",""percentage"":0.009227},{""region"":""Delaware"",""percentage"":0.002307},{""region"":""Florida"",""percentage"":0.058824},{""region"":""Georgia"",""percentage"":0.034025},{""region"":""Hawaii"",""percentage"":0.008074},{""region"":""Idaho"",""percentage"":0.00346},{""region"":""Indiana"",""percentage"":0.015571},{""region"":""Missouri"",""percentage"":0.013264},{""region"":""Iowa"",""percentage"":0.007497},{""region"":""Kansas"",""percentage"":0.008074},{""region"":""Kentucky"",""percentage"":0.013264},{""region"":""Louisiana"",""percentage"":0.014994},{""region"":""Maine"",""percentage"":0.004037},{""region"":""Maryland"",""percentage"":0.025375},{""region"":""Massachusetts"",""percentage"":0.028258},{""region"":""Michigan"",""percentage"":0.028258},{""region"":""Minnesota"",""percentage"":0.024221},{""region"":""Mississippi"",""percentage"":0.012687},{""region"":""Wyoming"",""percentage"":0.001153}","{""age"":""18-24"",""gender"":""female"",""percentage"":0.006329},{""age"":""45-54"",""gender"":""male"",""percentage"":0.181818},{""age"":""65+"",""gender"":""male"",""percentage"":0.159954},{""age"":""65+"",""gender"":""female"",""percentage"":0.074223},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001151},{""age"":""55-64"",""gender"":""male"",""percentage"":0.204258},{""age"":""55-64"",""gender"":""female"",""percentage"":0.084005},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002877},{""age"":""45-54"",""gender"":""female"",""percentage"":0.050633},{""age"":""18-24"",""gender"":""male"",""percentage"":0.005754},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001726},{""age"":""35-44"",""gender"":""male"",""percentage"":0.140967},{""age"":""35-44"",""gender"":""female"",""percentage"":0.025316},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000575},{""age"":""25-34"",""gender"":""male"",""percentage"":0.043728},{""age"":""25-34"",""gender"":""female"",""percentage"":0.013809},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002877}",2025-08-05,2025-08-06,24.0,none,unknown,True,0.3108
1879579412883441,Mind valley,,,2025-06-11,2025-06-15,,,"lower_bound: 8000, upper_bound: 8999","lower_bound: 500, upper_bound: 599",USD,en,"facebook,instagram,audience_network,messenger,threads","{""region"":""Alabama"",""percentage"":0.009505},{""region"":""South Carolina"",""percentage"":0.008217},{""region"":""New Jersey"",""percentage"":0.02465},{""region"":""New Mexico"",""percentage"":0.007733},{""region"":""New York"",""percentage"":0.049621},{""region"":""North Carolina"",""percentage"":0.028838},{""region"":""North Dakota"",""percentage"":0.001289},{""region"":""Ohio"",""percentage"":0.018689},{""region"":""Oklahoma"",""percentage"":0.008539},{""region"":""Oregon"",""percentage"":0.013372},{""region"":""Pennsylvania"",""percentage"":0.029},{""region"":""Rhode Island"",""percentage"":0.001611},{""region"":""South Dakota"",""percentage"":0.001611},{""region"":""Nevada"",""percentage"":0.011761},{""region"":""Tennessee"",""percentage"":0.015466},{""region"":""Texas"",""percentage"":0.094087},{""region"":""Unknown"",""percentage"":0.000644},{""region"":""Utah"",""percentage"":0.014822},{""region"":""Vermont"",""percentage"":0.002094},{""region"":""Virginia"",""percentage"":0.028516},{""region"":""Washington"",""percentage"":0.028838},{""region"":""Washington, District of Columbia"",""percentage"":0.002094},{""region"":""West Virginia"",""percentage"":0.001933},{""region"":""Wisconsin"",""percentage"":0.016594},{""region"":""New Hampshire"",""percentage"":0.005478},{""region"":""Nebraska"",""percentage"":0.004189},{""region"":""Alaska"",""percentage"":0.006928},{""region"":""Illinois"",""percentage"":0.036088},{""region"":""Arizona"",""percentage"":0.029322},{""region"":""Arkansas"",""percentage"":0.004028},{""region"":""California"",""percentage"":0.157081},{""region"":""Colorado"",""percentage"":0.027227},{""region"":""Connecticut"",""percentage"":0.0087},{""region"":""Delaware"",""percentage"":0.001933},{""region"":""Florida"",""percentage"":0.101659},{""region"":""Georgia"",""percentage"":0.034799},{""region"":""Hawaii"",""percentage"":0.011116},{""region"":""Idaho"",""percentage"":0.008217},{""region"":""Indiana"",""percentage"":0.013694},{""region"":""Montana"",""percentage"":0.003705},{""region"":""Iowa"",""percentage"":0.006928},{""region"":""Kansas"",""percentage"":0.007411},{""region"":""Kentucky"",""percentage"":0.00725},{""region"":""Louisiana"",""percentage"":0.008055},{""region"":""Maine"",""percentage"":0.003061},{""region"":""Maryland"",""percentage"":0.019011},{""region"":""Massachusetts"",""percentage"":0.0203},{""region"":""Michigan"",""percentage"":0.019655},{""region"":""Minnesota"",""percentage"":0.014661},{""region"":""Mississippi"",""percentage"":0.002578},{""region"":""Missouri"",""percentage"":0.0145},{""region"":""Wyoming"",""percentage"":0.0029}","{""age"":""18-24"",""gender"":""female"",""percentage"":0.003691},{""age"":""45-54"",""gender"":""male"",""percentage"":0.131119},{""age"":""65+"",""gender"":""male"",""percentage"":0.100305},{""age"":""65+"",""gender"":""female"",""percentage"":0.099502},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003049},{""age"":""55-64"",""gender"":""male"",""percentage"":0.106724},{""age"":""55-64"",""gender"":""female"",""percentage"":0.134007},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005938},{""age"":""45-54"",""gender"":""female"",""percentage"":0.140587},{""age"":""18-24"",""gender"":""male"",""percentage"":0.008345},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002086},{""age"":""35-44"",""gender"":""male"",""percentage"":0.100626},{""age"":""35-44"",""gender"":""female"",""percentage"":0.094848},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000642},{""age"":""25-34"",""gender"":""male"",""percentage"":0.038838},{""age"":""25-34"",""gender"":""female"",""percentage"":0.025357},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004333}",2025-06-11,2025-06-15,96.0,none,unknown,True,0.585
1697451744203569,My Growth,,,2025-05-07,2025-05-08,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,en,"facebook,instagram,audience_network,messenger","{""region"":""Alabama"",""percentage"":0.013136},{""region"":""Saskatchewan"",""percentage"":0.005747},{""region"":""New York"",""percentage"":0.043514},{""region"":""North Carolina"",""percentage"":0.021346},{""region"":""North Dakota"",""percentage"":0.001642},{""region"":""Northern Ireland"",""percentage"":0.000821},{""region"":""Northwest Territories"",""percentage"":0.000821},{""region"":""Nova Scotia"",""percentage"":0.003284},{""region"":""Ohio"",""percentage"":0.022167},{""region"":""Oklahoma"",""percentage"":0.00821},{""region"":""Ontario"",""percentage"":0.045977},{""region"":""Oregon"",""percentage"":0.007389},{""region"":""Pennsylvania"",""percentage"":0.01642},{""region"":""Quebec"",""percentage"":0.009852},{""region"":""Queensland"",""percentage"":0.011494},{""region"":""Rhode Island"",""percentage"":0.003284},{""region"":""Scotland"",""percentage"":0.006568},{""region"":""New Mexico"",""percentage"":0.00821},{""region"":""Virginia"",""percentage"":0.022167},{""region"":""Wisconsin"",""percentage"":0.00821},{""region"":""Western Australia"",""percentage"":0.006568},{""region"":""West Virginia"",""percentage"":0.002463},{""region"":""Washington, District of Columbia"",""percentage"":0.004105},{""region"":""Washington"",""percentage"":0.022989},{""region"":""Wales"",""percentage"":0.001642},{""region"":""Victoria"",""percentage"":0.011494},{""region"":""South Australia"",""percentage"":0.005747},{""region"":""Vermont"",""percentage"":0.002463},{""region"":""Utah"",""percentage"":0.009031},{""region"":""Texas"",""percentage"":0.05665},{""region"":""Tennessee"",""percentage"":0.014778},{""region"":""Tasmania"",""percentage"":0.001642},{""region"":""South Carolina"",""percentage"":0.014778},{""region"":""New South Wales"",""percentage"":0.027915},{""region"":""New Jersey"",""percentage"":0.014778},{""region"":""Alaska"",""percentage"":0.004105},{""region"":""Connecticut"",""percentage"":0.004926},{""region"":""Idaho"",""percentage"":0.003284},{""region"":""Hawaii"",""percentage"":0.004926},{""region"":""Georgia"",""percentage"":0.019704},{""region"":""Florida"",""percentage"":0.042693},{""region"":""England"",""percentage"":0.095238},{""region"":""Delaware"",""percentage"":0.000821},{""region"":""Colorado"",""percentage"":0.022167},{""region"":""Indiana"",""percentage"":0.010673},{""region"":""California"",""percentage"":0.094417},{""region"":""British Columbia"",""percentage"":0.024631},{""region"":""Australian Capital Territory"",""percentage"":0.002463},{""region"":""Arkansas"",""percentage"":0.004926},{""region"":""Arizona"",""percentage"":0.024631},{""region"":""Alberta"",""percentage"":0.027094},{""region"":""Illinois"",""percentage"":0.025452},{""region"":""Iowa"",""percentage"":0.009031},{""region"":""New Hampshire"",""percentage"":0.004105},{""region"":""Minnesota"",""percentage"":0.015599},{""region"":""New Brunswick"",""percentage"":0.000821},{""region"":""Nevada"",""percentage"":0.007389},{""region"":""Nebraska"",""percentage"":0.001642},{""region"":""Montana"",""percentage"":0.006568},{""region"":""Missouri"",""percentage"":0.006568},{""region"":""Mississippi"",""percentage"":0.005747},{""region"":""Michigan"",""percentage"":0.021346},{""region"":""Kansas"",""percentage"":0.004926},{""region"":""Massachusetts"",""percentage"":0.010673},{""region"":""Maryland"",""percentage"":0.013957},{""region"":""Manitoba"",""percentage"":0.001642},{""region"":""Maine"",""percentage"":0.002463},{""region"":""Louisiana"",""percentage"":0.005747},{""region"":""Kentucky"",""percentage"":0.011494},{""region"":""Wyoming"",""percentage"":0.000821}","{""age"":""25-34"",""gender"":""female"",""percentage"":0.036705},{""age"":""25-34"",""gender"":""male"",""percentage"":0.066069},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001631},{""age"":""35-44"",""gender"":""female"",""percentage"":0.089723},{""age"":""35-44"",""gender"":""male"",""percentage"":0.097064},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000816},{""age"":""45-54"",""gender"":""female"",""percentage"":0.085644},{""age"":""45-54"",""gender"":""male"",""percentage"":0.108483},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002447},{""age"":""55-64"",""gender"":""female"",""percentage"":0.062806},{""age"":""55-64"",""gender"":""male"",""percentage"":0.123165},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.006525},{""age"":""65+"",""gender"":""female"",""percentage"":0.117455},{""age"":""65+"",""gender"":""male"",""percentage"":0.198206},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003263}",2025-05-07,2025-05-08,24.0,none,unknown,True,0.3108
953113696149208,Headway,,,2024-12-27,2024-12-28,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,en,"facebook,instagram,audience_network,messenger","{""region"":""Akershus"",""percentage"":0.002294},{""region"":""Peloponnese (region)"",""percentage"":0.00344},{""region"":""Northland Region"",""percentage"":0.002294},{""region"":""Northwest Territories"",""percentage"":0.001147},{""region"":""Ohio"",""percentage"":0.00344},{""region"":""Oklahoma"",""percentage"":0.001147},{""region"":""Ontario"",""percentage"":0.012615},{""region"":""Oregon"",""percentage"":0.00344},{""region"":""Oslo"",""percentage"":0.002294},{""region"":""Otago"",""percentage"":0.00344},{""region"":""Paphos District"",""percentage"":0.001147},{""region"":""Pays de la Loire"",""percentage"":0.002294},{""region"":""Pa\u00eds Vasco"",""percentage"":0.001147},{""region"":""Pennsylvania"",""percentage"":0.005734},{""region"":""Northern Ireland"",""percentage"":0.005734},{""region"":""Piedmont"",""percentage"":0.001147},{""region"":""Poitou-Charentes"",""percentage"":0.002294},{""region"":""Pomeranian Voivodeship"",""percentage"":0.001147},{""region"":""Principality of Asturias"",""percentage"":0.002294},{""region"":""Quebec"",""percentage"":0.009174},{""region"":""Queensland"",""percentage"":0.014908},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.002294},{""region"":""Riga Planning Region"",""percentage"":0.001147},{""region"":""Rogaland"",""percentage"":0.001147},{""region"":""Roscommon"",""percentage"":0.001147},{""region"":""Sandys Parish"",""percentage"":0.002294},{""region"":""Northern Region"",""percentage"":0.004587},{""region"":""North Carolina"",""percentage"":0.006881},{""region"":""Semigallia"",""percentage"":0.001147},{""region"":""Nevada"",""percentage"":0.001147},{""region"":""Masovian Voivodeship"",""percentage"":0.00344},{""region"":""Massachusetts"",""percentage"":0.00344},{""region"":""Michigan"",""percentage"":0.004587},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.001147},{""region"":""Minnesota"",""percentage"":0.004587},{""region"":""Missouri"",""percentage"":0.002294},{""region"":""Municipality of Centar (Skopje)"",""percentage"":0.004587},{""region"":""Mura Statistical Region"",""percentage"":0.001147},{""region"":""Mu\u011fla Province"",""percentage"":0.002294},{""region"":""Nebraska"",""percentage"":0.001147},{""region"":""Negotino Municipality"",""percentage"":0.001147},{""region"":""New Brunswick"",""percentage"":0.001147},{""region"":""North Brabant"",""percentage"":0.002294},{""region"":""New Hampshire"",""percentage"":0.001147},{""region"":""New Jersey"",""percentage"":0.005734},{""region"":""New South Wales"",""percentage"":0.026376},{""region"":""New York"",""percentage"":0.004587},{""region"":""Nicosia District"",""percentage"":0.00344},{""region"":""Niedersachsen"",""percentage"":0.001147},{""region"":""Noord-Holland"",""percentage"":0.004587},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.001147},{""region"":""Nord-Tr\u00f8ndelag"",""percentage"":0.001147},{""region"":""Nordrhein-Westfalen"",""percentage"":0.00344},{""region"":""Norrbotten County"",""percentage"":0.001147},{""region"":""Scotland"",""percentage"":0.030963},{""region"":""Sermersooq"",""percentage"":0.004587},{""region"":""Manawatu-Wanganui"",""percentage"":0.001147},{""region"":""Western Macedonia"",""percentage"":0.001147},{""region"":""Vojvodina"",""percentage"":0.002294},{""region"":""V\u00e4rmland County"",""percentage"":0.001147},{""region"":""V\u00e4stra G\u00f6taland County"",""percentage"":0.004587},{""region"":""Waikato"",""percentage"":0.004587},{""region"":""Wales"",""percentage"":0.001147},{""region"":""Wallonia"",""percentage"":0.002294},{""region"":""Washington"",""percentage"":0.009174},{""region"":""Waterford"",""percentage"":0.001147},{""region"":""Wellington Region"",""percentage"":0.005734},{""region"":""West Virginia"",""percentage"":0.001147},{""region"":""Western Australia"",""percentage"":0.016055},{""region"":""Wexford"",""percentage"":0.00344},{""region"":""Vilnius County"",""percentage"":0.005734},{""region"":""Wicklow"",""percentage"":0.001147},{""region"":""Wisconsin"",""percentage"":0.005734},{""region"":""Wyoming"",""percentage"":0.002294},{""region"":""Zala County"",""percentage"":0.001147},{""region"":""Zug"",""percentage"":0.001147},{""region"":""Zuid-Holland"",""percentage"":0.004587},{""region"":""Z\u00fcrich"",""percentage"":0.001147},{""region"":""\u00cele-de-France"",""percentage"":0.011468},{""region"":""\u00d6rebro County"",""percentage"":0.001147},{""region"":""\u00d6sterg\u00f6tland County"",""percentage"":0.001147},{""region"":""\u00d8stfold"",""percentage"":0.001147},{""region"":""Virginia"",""percentage"":0.002294},{""region"":""Vienna"",""percentage"":0.001147},{""region"":""Set\u00fabal District"",""percentage"":0.001147},{""region"":""Tetovo Municipality"",""percentage"":0.001147},{""region"":""Silesian Voivodeship"",""percentage"":0.001147},{""region"":""Sk\u00e5ne County"",""percentage"":0.002294},{""region"":""South Australia"",""percentage"":0.00344},{""region"":""South Dakota"",""percentage"":0.001147},{""region"":""South Eastern Region"",""percentage"":0.001147},{""region"":""Southern Aegean"",""percentage"":0.002294},{""region"":""St. George's Parish"",""percentage"":0.001147},{""region"":""Stockholm County"",""percentage"":0.010321},{""region"":""Tasman District"",""percentage"":0.001147},{""region"":""Tasmania"",""percentage"":0.001147},{""region"":""Tennessee"",""percentage"":0.004587},{""region"":""Texas"",""percentage"":0.021789},{""region"":""Victoria"",""percentage"":0.013761},{""region"":""Thessaly"",""percentage"":0.001147},{""region"":""Tren\u010d\u00edn Region"",""percentage"":0.001147},{""region"":""Trnava Region"",""percentage"":0.001147},{""region"":""Troms"",""percentage"":0.001147},{""region"":""Upper Carniola Statistical Region"",""percentage"":0.001147},{""region"":""Utah"",""percentage"":0.00344},{""region"":""Uusimaa"",""percentage"":0.001147},{""region"":""Vaud"",""percentage"":0.001147},{""region"":""Veneto"",""percentage"":0.00344},{""region"":""Veszpr\u00e9m County"",""percentage"":0.002294},{""region"":""Viana do Castelo District"",""percentage"":0.001147},{""region"":""Maryland"",""percentage"":0.002294},{""region"":""Luxembourg District"",""percentage"":0.001147},{""region"":""Alabama"",""percentage"":0.002294},{""region"":""Cluj County"",""percentage"":0.001147},{""region"":""Capital Region"",""percentage"":0.011468},{""region"":""Capital Region of Denmark"",""percentage"":0.008028},{""region"":""Carlow"",""percentage"":0.001147},{""region"":""Castilla y Leon"",""percentage"":0.001147},{""region"":""Catalu\u00f1a"",""percentage"":0.002294},{""region"":""Central Denmark Region"",""percentage"":0.00344},{""region"":""Central Greece (region)"",""percentage"":0.001147},{""region"":""Central Macedonia"",""percentage"":0.00344},{""region"":""Central Region"",""percentage"":0.008028},{""region"":""Central Serbia"",""percentage"":0.010321},{""region"":""Central Slovenia Statistical Region"",""percentage"":0.008028},{""region"":""Coastal\u2013Karst Statistical Region"",""percentage"":0.001147},{""region"":""Cantabria"",""percentage"":0.001147},{""region"":""Colorado"",""percentage"":0.008028},{""region"":""Comunidad Valenciana"",""percentage"":0.00344},{""region"":""Comunidad de Madrid"",""percentage"":0.002294},{""region"":""Connecticut"",""percentage"":0.001147},{""region"":""County Cork"",""percentage"":0.00344},{""region"":""County Leitrim"",""percentage"":0.001147},{""region"":""County Louth"",""percentage"":0.002294},{""region"":""County Mayo"",""percentage"":0.004587},{""region"":""County Meath"",""percentage"":0.00344},{""region"":""County Monaghan"",""percentage"":0.002294},{""region"":""County Offaly"",""percentage"":0.001147},{""region"":""Canterbury"",""percentage"":0.006881},{""region"":""Campania"",""percentage"":0.001147},{""region"":""Dalarna County"",""percentage"":0.001147},{""region"":""Baden-W\u00fcrttemberg"",""percentage"":0.004587},{""region"":""Alaska"",""percentage"":0.002294},{""region"":""Alberta"",""percentage"":0.002294},{""region"":""Andalusia"",""percentage"":0.002294},{""region"":""Ankara Province"",""percentage"":0.002294},{""region"":""Arad County"",""percentage"":0.001147},{""region"":""Arizona"",""percentage"":0.006881},{""region"":""Attica (region)"",""percentage"":0.010321},{""region"":""Auckland Region"",""percentage"":0.018349},{""region"":""Aust-Agder"",""percentage"":0.001147},{""region"":""Australian Capital Territory"",""percentage"":0.00344},{""region"":""Aveiro District"",""percentage"":0.001147},{""region"":""Balearic Islands"",""percentage"":0.001147},{""region"":""California"",""percentage"":0.034404},{""region"":""Basse-Normandie"",""percentage"":0.001147},{""region"":""Bay of Plenty Region"",""percentage"":0.004587},{""region"":""Bayern"",""percentage"":0.002294},{""region"":""Berlin"",""percentage"":0.002294},{""region"":""Bratislava Region"",""percentage"":0.004587},{""region"":""Bra\u0219ov County"",""percentage"":0.001147},{""region"":""Bretagne"",""percentage"":0.002294},{""region"":""British Columbia"",""percentage"":0.002294},{""region"":""Brussels"",""percentage"":0.002294},{""region"":""Bucharest"",""percentage"":0.004587},{""region"":""Budapest"",""percentage"":0.006881},{""region"":""County Tipperary"",""percentage"":0.006881},{""region"":""Delaware"",""percentage"":0.001147},{""region"":""Lower Silesian Voivodeship"",""percentage"":0.002294},{""region"":""Klaip\u0117da County"",""percentage"":0.001147},{""region"":""Illinois"",""percentage"":0.006881},{""region"":""Indiana"",""percentage"":0.001147},{""region"":""Ionian Islands (region)"",""percentage"":0.001147},{""region"":""Iowa"",""percentage"":0.002294},{""region"":""Istanbul Province"",""percentage"":0.004587},{""region"":""J\u00e1sz-Nagykun-Szolnok County"",""percentage"":0.001147},{""region"":""Kansas"",""percentage"":0.002294},{""region"":""Kentucky"",""percentage"":0.00344},{""region"":""Kerry"",""percentage"":0.002294},{""region"":""Kildare"",""percentage"":0.008028},{""region"":""Kilkenny"",""percentage"":0.00344},{""region"":""Kronoberg County"",""percentage"":0.001147},{""region"":""Idaho"",""percentage"":0.002294},{""region"":""La Condamine"",""percentage"":0.001147},{""region"":""Lazio"",""percentage"":0.00344},{""region"":""Lesser Poland Voivodeship"",""percentage"":0.00344},{""region"":""Liguria"",""percentage"":0.001147},{""region"":""Limburg"",""percentage"":0.001147},{""region"":""Limerick"",""percentage"":0.001147},{""region"":""Limousin"",""percentage"":0.001147},{""region"":""Lisbon District"",""percentage"":0.00344},{""region"":""Lombardia"",""percentage"":0.00344},{""region"":""Louisiana"",""percentage"":0.004587},{""region"":""Lower Sava Statistical Region"",""percentage"":0.001147},{""region"":""Ilfov County"",""percentage"":0.001147},{""region"":""Ia\u0219i County"",""percentage"":0.001147},{""region"":""Devonshire Parish"",""percentage"":0.002294},{""region"":""Florida"",""percentage"":0.025229},{""region"":""Dolj County"",""percentage"":0.001147},{""region"":""Donegal"",""percentage"":0.004587},{""region"":""Dubai"",""percentage"":0.016055},{""region"":""Dublin"",""percentage"":0.017202},{""region"":""Eastern Region"",""percentage"":0.001147},{""region"":""Emilia-Romagna"",""percentage"":0.001147},{""region"":""England"",""percentage"":0.16055},{""region"":""Epirus (region)"",""percentage"":0.001147},{""region"":""Faro District"",""percentage"":0.00344},{""region"":""Fej\u00e9r County"",""percentage"":0.001147},{""region"":""Flemish Region"",""percentage"":0.005734},{""region"":""Galway"",""percentage"":0.008028},{""region"":""Hordaland"",""percentage"":0.002294},{""region"":""Georgia"",""percentage"":0.002294},{""region"":""Gori\u0161ka Statistical Region"",""percentage"":0.001147},{""region"":""Gy\u0151r-Moson-Sopron County"",""percentage"":0.001147},{""region"":""Halland County"",""percentage"":0.001147},{""region"":""Hamburg"",""percentage"":0.001147},{""region"":""Hamilton Parish"",""percentage"":0.009174},{""region"":""Harghita County"",""percentage"":0.001147},{""region"":""Harju County"",""percentage"":0.002294},{""region"":""Haute-Normandie"",""percentage"":0.001147},{""region"":""Hawke's Bay"",""percentage"":0.001147},{""region"":""Hedmark"",""percentage"":0.001147},{""region"":""\u0130zmir Province"",""percentage"":0.001147}","{""age"":""18-24"",""gender"":""female"",""percentage"":0.003444},{""age"":""18-24"",""gender"":""male"",""percentage"":0.004592},{""age"":""25-34"",""gender"":""female"",""percentage"":0.045924},{""age"":""25-34"",""gender"":""male"",""percentage"":0.028703},{""age"":""35-44"",""gender"":""female"",""percentage"":0.253731},{""age"":""35-44"",""gender"":""male"",""percentage"":0.129736},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005741},{""age"":""45-54"",""gender"":""female"",""percentage"":0.215844},{""age"":""45-54"",""gender"":""male"",""percentage"":0.137773},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.011481},{""age"":""55-64"",""gender"":""female"",""percentage"":0.064294},{""age"":""55-64"",""gender"":""male"",""percentage"":0.055109},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001148},{""age"":""65+"",""gender"":""female"",""percentage"":0.021814},{""age"":""65+"",""gender"":""male"",""percentage"":0.019518},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001148}",2024-12-27,2024-12-28,24.0,none,unknown,True,0.3108
1125267578461272,Mindvalley,,,2023-11-16,2023-11-16,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,en,"facebook,instagram,audience_network,messenger",,,2023-11-16,2023-11-16,0.0,none,unknown,False,0.0
